id,name,type,validSince,validUntil,$.data.uuid,$.data.imageId,$.data.text,$.data.folder,$.data.url,$.data.imageUrl,$.data.nyplUrl,geometry
705586f-a,Brooklyn: Marine Park at Marine Park Canal.,st:Photo,1935,1935,05c95c90-c537-012f-f4fc-58d385a7bc34,705586f,"Marine Park at Marine Park Canal. A set of 3 views of the same area\ntaken from different angles.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park at Marine Park Canal., Brooklyn, NY",https://www.oldnyc.org/#705586f-a,http://oldnyc-assets.nypl.org/600px/705586f-a.jpg,http://digitalcollections.nypl.org/items/05c95c90-c537-012f-f4fc-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.921198,40.5957]}"
705586f-b,Brooklyn: Marine Park at Marine Park Canal.,st:Photo,1935,1935,05c95c90-c537-012f-f4fc-58d385a7bc34,705586f,"Marine Park at Marine Park Canal. A set of 3 views of the same area\ntaken from different angles.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park at Marine Park Canal., Brooklyn, NY",https://www.oldnyc.org/#705586f-b,http://www.oldnyc.org/rotated-assets/600px/705586f-b.90.jpg,http://digitalcollections.nypl.org/items/05c95c90-c537-012f-f4fc-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.921198,40.5957]}"
705586f-c,Brooklyn: Marine Park at Marine Park Canal.,st:Photo,1935,1935,05c95c90-c537-012f-f4fc-58d385a7bc34,705586f,"Marine Park at Marine Park Canal. A set of 3 views of the same area\ntaken from different angles.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park at Marine Park Canal., Brooklyn, NY",https://www.oldnyc.org/#705586f-c,http://oldnyc-assets.nypl.org/600px/705586f-c.jpg,http://digitalcollections.nypl.org/items/05c95c90-c537-012f-f4fc-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.921198,40.5957]}"
705587f-a,Brooklyn: Marine Park - foot of Gerritsen Avenue.,st:Photo,1935,1935,06364740-c537-012f-dfde-58d385a7bc34,705587f,"Marine ark, as seen from foot of Gerritsen Ave. A panoramic set of\ntwo views.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park & foot of Gerritsen Avenue., Brooklyn, NY",https://www.oldnyc.org/#705587f-a,http://oldnyc-assets.nypl.org/600px/705587f-a.jpg,http://digitalcollections.nypl.org/items/06364740-c537-012f-dfde-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.92083,40.59804]}"
705587f-b,Brooklyn: Marine Park - foot of Gerritsen Avenue.,st:Photo,1935,1935,06364740-c537-012f-dfde-58d385a7bc34,705587f,"Marine ark, as seen from foot of Gerritsen Ave. A panoramic set of\ntwo views.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park & foot of Gerritsen Avenue., Brooklyn, NY",https://www.oldnyc.org/#705587f-b,http://oldnyc-assets.nypl.org/600px/705587f-b.jpg,http://digitalcollections.nypl.org/items/06364740-c537-012f-dfde-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.92083,40.59804]}"
705588f-a,"Brooklyn: Marine Park - west side - Gerritsen Creek, east.",st:Photo,1935,1935,06a310f0-c537-012f-7b0c-58d385a7bc34,705588f,"Marine Park, west side of Gerritsen Creek, viewed eastward, showing Flatbush Ave. in the background. This is a set of 3 views taken from\ndifferent angles.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park & west side & Gerritsen Creek, east., Brooklyn, NY",https://www.oldnyc.org/#705588f-a,http://oldnyc-assets.nypl.org/600px/705588f-a.jpg,http://digitalcollections.nypl.org/items/06a310f0-c537-012f-7b0c-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.92083,40.59804]}"
705588f-b,"Brooklyn: Marine Park - west side - Gerritsen Creek, east.",st:Photo,1935,1935,06a310f0-c537-012f-7b0c-58d385a7bc34,705588f,"Marine Park, west side of Gerritsen Creek, viewed eastward, showing Flatbush Ave. in the background. This is a set of 3 views taken from\ndifferent angles.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park & west side & Gerritsen Creek, east., Brooklyn, NY",https://www.oldnyc.org/#705588f-b,http://oldnyc-assets.nypl.org/600px/705588f-b.jpg,http://digitalcollections.nypl.org/items/06a310f0-c537-012f-7b0c-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.92083,40.59804]}"
705588f-c,"Brooklyn: Marine Park - west side - Gerritsen Creek, east.",st:Photo,1935,1935,06a310f0-c537-012f-7b0c-58d385a7bc34,705588f,"Marine Park, west side of Gerritsen Creek, viewed eastward, showing Flatbush Ave. in the background. This is a set of 3 views taken from\ndifferent angles.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park & west side & Gerritsen Creek, east., Brooklyn, NY",https://www.oldnyc.org/#705588f-c,http://oldnyc-assets.nypl.org/600px/705588f-c.jpg,http://digitalcollections.nypl.org/items/06a310f0-c537-012f-7b0c-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.92083,40.59804]}"
705589f-a,Brooklyn: Marine Park - Gerritsen Creek - West Bank.,st:Photo,1935,1935,070d9530-c537-012f-7998-58d385a7bc34,705589f,"Marine Park: Gerritsen Creek, west bank, in Marine Park, viewed\nsoutheastward, towards Floyd Bennett Field.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park & Gerritsen Creek & West Bank., Brooklyn, NY",https://www.oldnyc.org/#705589f-a,http://oldnyc-assets.nypl.org/600px/705589f-a.jpg,http://digitalcollections.nypl.org/items/070d9530-c537-012f-7998-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.92083,40.59804]}"
705591f-a,Brooklyn: Marine Park - west - Gerritsen Creek - south - Gerritsen Inlet Mill Creek.,st:Photo,1935,1935,08140730-c537-012f-d85e-58d385a7bc34,705591f,"Marine Park, west bank of Gerritsen Creek (Marine Park Canal), south towards Gerritsen Inlet and Mill Creek, showing a set of 3 views, of the beach. In No. 3 the Administrative buildings of Floyd Bennett Field may\nbe seen at the left background.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park & west & Gerritsen Creek & south & Gerritsen Inlet Mill Creek., Brooklyn, NY",https://www.oldnyc.org/#705591f-a,http://oldnyc-assets.nypl.org/600px/705591f-a.jpg,http://digitalcollections.nypl.org/items/08140730-c537-012f-d85e-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.92083,40.59804]}"
705591f-b,Brooklyn: Marine Park - west - Gerritsen Creek - south - Gerritsen Inlet Mill Creek.,st:Photo,1935,1935,08140730-c537-012f-d85e-58d385a7bc34,705591f,"Marine Park, west bank of Gerritsen Creek (Marine Park Canal), south towards Gerritsen Inlet and Mill Creek, showing a set of 3 views, of the beach. In No. 3 the Administrative buildings of Floyd Bennett Field may\nbe seen at the left background.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park & west & Gerritsen Creek & south & Gerritsen Inlet Mill Creek., Brooklyn, NY",https://www.oldnyc.org/#705591f-b,http://oldnyc-assets.nypl.org/600px/705591f-b.jpg,http://digitalcollections.nypl.org/items/08140730-c537-012f-d85e-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.92083,40.59804]}"
705591f-c,Brooklyn: Marine Park - west - Gerritsen Creek - south - Gerritsen Inlet Mill Creek.,st:Photo,1935,1935,08140730-c537-012f-d85e-58d385a7bc34,705591f,"Marine Park, west bank of Gerritsen Creek (Marine Park Canal), south towards Gerritsen Inlet and Mill Creek, showing a set of 3 views, of the beach. In No. 3 the Administrative buildings of Floyd Bennett Field may\nbe seen at the left background.\nJune 23, 1935.\nP. L. Sperr.\n","Marine Park & west & Gerritsen Creek & south & Gerritsen Inlet Mill Creek., Brooklyn, NY",https://www.oldnyc.org/#705591f-c,http://oldnyc-assets.nypl.org/600px/705591f-c.jpg,http://digitalcollections.nypl.org/items/08140730-c537-012f-d85e-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.92083,40.59804]}"
705598f-a,Brooklyn: Marion Street - Patchen Avenue,st:Photo,1929,1929,0af986b0-c537-012f-5e42-58d385a7bc34,705598f,"Marion Street, north side, west of Patchen Ave., showing in the center of the view the Bethelehem Evangelical Lutheran Church.\nJune 1929.\nEugene L. Armbruster Collection.\n","Marion Street & Patchen Avenue, Brooklyn, NY",https://www.oldnyc.org/#705598f-a,http://oldnyc-assets.nypl.org/600px/705598f-a.jpg,http://digitalcollections.nypl.org/items/0af986b0-c537-012f-5e42-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.925479,40.680112]}"
705600f-a,Brooklyn: Marion Street - Ralph Avenue,st:Photo,1940,1940,0bc3e180-c537-012f-ff89-58d385a7bc34,705600f,"Marion Street, west from Ralph Avenue, showing the north side of the thoroughfare.\nP. M. Sperr October 24, 1940\n","Marion Street & Ralph Avenue, Brooklyn, NY",https://www.oldnyc.org/#705600f-a,http://oldnyc-assets.nypl.org/600px/705600f-a.jpg,http://digitalcollections.nypl.org/items/0bc3e180-c537-012f-ff89-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.922251,40.680472]}"
705612f-a,Brooklyn: Maspeth Avenue - Varick Avenue,st:Photo,1929,1929,10b51260-c537-012f-9d1d-58d385a7bc34,705612f,"Maspeth Ave., east from Varick Ave.\nMarch 1929.\nEugene L. Armbruster Collection.\n","Maspeth Avenue & Varick Avenue, Brooklyn, NY",https://www.oldnyc.org/#705612f-a,http://oldnyc-assets.nypl.org/600px/705612f-a.jpg,http://digitalcollections.nypl.org/items/10b51260-c537-012f-9d1d-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.931593,40.718016]}"
705615f-a,Brooklyn: Maujer Street - Leonard Street,st:Photo,1931,1931,11bac860-c537-012f-b7ba-58d385a7bc34,705615f,"Maujer Street, at the northeast corner of Leonard Street, showing Public School No. 18. The old building on the left being a new\naddition and occupies the above corner,\nBoard of Education of the City of New York June 14, 1931\n\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705615f-a,http://oldnyc-assets.nypl.org/600px/705615f-a.jpg,http://digitalcollections.nypl.org/items/11bac860-c537-012f-b7ba-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705617f-a,Brooklyn: Maujer Street - Leonard Street,st:Photo,1936,1936,12847920-c537-012f-9dab-58d385a7bc34,705617f,"Maujer Street, (left) east from Leonard Street, showing the foundations upon which will be erected the Federal Housing Administration sponsored apartments. Also seen from left to right, in the background, are St. John's\nEvang. Lutheran Church, and St. Catherine's Hospital.\nAugust 10, 1936.\nP. L. Sperr.\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705617f-a,http://oldnyc-assets.nypl.org/600px/705617f-a.jpg,http://digitalcollections.nypl.org/items/12847920-c537-012f-9dab-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705618f-a,Brooklyn: Maujer Street - Leonard Street,st:Photo,1935,1935,12e89460-c537-012f-173c-58d385a7bc34,705618f,"Maujer Street, east from Leonard Street. At the left, as far as the eye can see, the old homes have been razed making way for new apartments provided for by the Federal Housing Administration. At the left is Grand Street, north side, east from Leonard Street aoross razed buildings. The steeple of St. Catherine's Hospital is seen at the right background.\nDecember 22, 1935.\nP. L. Sperr.\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705618f-a,http://oldnyc-assets.nypl.org/600px/705618f-a.jpg,http://digitalcollections.nypl.org/items/12e89460-c537-012f-173c-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705619f-a,Brooklyn: Maujer Street - Leonard Street,st:Photo,1934,1934,13511a60-c537-012f-0bdc-58d385a7bc34,705619f,"Maujer Street, at the N.E. corner of Leonard Street. A view of a section of P.S. No. 15, destroyed in 1935 under the Federal Housing Administration, to make way for a modern school.\nOctober 25, 1934.\nP. L. Sperr.\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705619f-a,http://oldnyc-assets.nypl.org/600px/705619f-a.jpg,http://digitalcollections.nypl.org/items/13511a60-c537-012f-0bdc-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705620f-a,Brooklyn: Maujer Street - Leonard Street,st:Photo,1937,1937,13ae14d0-c537-012f-be23-58d385a7bc34,705620f,"(1)\nMaujer Street, east from Leonard Street, sho ing at the right,partial erection of new apartment houses sponsored by the Federal Housing administration. When this reconstruction is completed, a beautiful residential district will stand on what was once the sldms of Williamsburg.\nFebruary 1, 1937.\nL. Sperr.\n(2)\nThe same, showing alse in the background from left to right, two steepled buildings, which are St. John's Evang. Lutheran Church and St.\nCatherine's Hospital.\nFebruary 1, 1937.\nP. L. Sperr.\n(3)\nThe same, showing fully the east side of Maujer Street, partially seen in views Nos. 1 & 2. Viewed north on Leonard Street from Ten Eyck\nStreet, is P.S. No. 18, old and new.\nFebruary 1, 1937.\nP. L. Sperr.\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705620f-a,http://oldnyc-assets.nypl.org/600px/705620f-a.jpg,http://digitalcollections.nypl.org/items/13ae14d0-c537-012f-be23-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705620f-b,Brooklyn: Maujer Street - Leonard Street,st:Photo,1937,1937,13ae14d0-c537-012f-be23-58d385a7bc34,705620f,"(1)\nMaujer Street, east from Leonard Street, sho ing at the right,partial erection of new apartment houses sponsored by the Federal Housing administration. When this reconstruction is completed, a beautiful residential district will stand on what was once the sldms of Williamsburg.\nFebruary 1, 1937.\nL. Sperr.\n(2)\nThe same, showing alse in the background from left to right, two steepled buildings, which are St. John's Evang. Lutheran Church and St.\nCatherine's Hospital.\nFebruary 1, 1937.\nP. L. Sperr.\n(3)\nThe same, showing fully the east side of Maujer Street, partially seen in views Nos. 1 & 2. Viewed north on Leonard Street from Ten Eyck\nStreet, is P.S. No. 18, old and new.\nFebruary 1, 1937.\nP. L. Sperr.\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705620f-b,http://oldnyc-assets.nypl.org/600px/705620f-b.jpg,http://digitalcollections.nypl.org/items/13ae14d0-c537-012f-be23-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705620f-c,Brooklyn: Maujer Street - Leonard Street,st:Photo,1937,1937,13ae14d0-c537-012f-be23-58d385a7bc34,705620f,"(1)\nMaujer Street, east from Leonard Street, sho ing at the right,partial erection of new apartment houses sponsored by the Federal Housing administration. When this reconstruction is completed, a beautiful residential district will stand on what was once the sldms of Williamsburg.\nFebruary 1, 1937.\nL. Sperr.\n(2)\nThe same, showing alse in the background from left to right, two steepled buildings, which are St. John's Evang. Lutheran Church and St.\nCatherine's Hospital.\nFebruary 1, 1937.\nP. L. Sperr.\n(3)\nThe same, showing fully the east side of Maujer Street, partially seen in views Nos. 1 & 2. Viewed north on Leonard Street from Ten Eyck\nStreet, is P.S. No. 18, old and new.\nFebruary 1, 1937.\nP. L. Sperr.\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705620f-c,http://oldnyc-assets.nypl.org/600px/705620f-c.jpg,http://digitalcollections.nypl.org/items/13ae14d0-c537-012f-be23-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705622f-a,Brooklyn: Maujer Street - Leonard Street,st:Photo,1935,1936,14a3a070-c537-012f-16b3-58d385a7bc34,705622f,"(1)\nMaujer Street, north side, between Leonard Street and Manhattan Ave., showing the new Public School No. 18 1the 4-story building at the\nleft), and the old building adjoining it. In the foreground, east of\nLeonard Street, is Ten Eyck Street. Also seen at the left, is Leonard\nStreet, north from Ten Eyck Street.\nDecember 22, 1935.\nP. L. Sperr.\n(2)\nThe same, showing a closer view of the old building of P.S. No. 18,\nand also in the foreground, the foundation work (on Ten Eyck Street),\nfor low rental apartment houses, made possible by the Federal Housing\nAct.\nSeptember 27, 1935.\nP. L. Sperr.\n(3)\nThe same, showing the rebuilding on the south side of Maujer Street,\nand from left to right in the background St. John's Evangelical Lutheran\nChurch and 5t. Catherine's Hospital.\nNovember 27, 1936.\nP. L. Sperr.\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705622f-a,http://oldnyc-assets.nypl.org/600px/705622f-a.jpg,http://digitalcollections.nypl.org/items/14a3a070-c537-012f-16b3-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705622f-b,Brooklyn: Maujer Street - Leonard Street,st:Photo,1935,1936,14a3a070-c537-012f-16b3-58d385a7bc34,705622f,"(1)\nMaujer Street, north side, between Leonard Street and Manhattan Ave., showing the new Public School No. 18 1the 4-story building at the\nleft), and the old building adjoining it. In the foreground, east of\nLeonard Street, is Ten Eyck Street. Also seen at the left, is Leonard\nStreet, north from Ten Eyck Street.\nDecember 22, 1935.\nP. L. Sperr.\n(2)\nThe same, showing a closer view of the old building of P.S. No. 18,\nand also in the foreground, the foundation work (on Ten Eyck Street),\nfor low rental apartment houses, made possible by the Federal Housing\nAct.\nSeptember 27, 1935.\nP. L. Sperr.\n(3)\nThe same, showing the rebuilding on the south side of Maujer Street,\nand from left to right in the background St. John's Evangelical Lutheran\nChurch and 5t. Catherine's Hospital.\nNovember 27, 1936.\nP. L. Sperr.\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705622f-b,http://oldnyc-assets.nypl.org/600px/705622f-b.jpg,http://digitalcollections.nypl.org/items/14a3a070-c537-012f-16b3-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705622f-c,Brooklyn: Maujer Street - Leonard Street,st:Photo,1935,1936,14a3a070-c537-012f-16b3-58d385a7bc34,705622f,"(1)\nMaujer Street, north side, between Leonard Street and Manhattan Ave., showing the new Public School No. 18 1the 4-story building at the\nleft), and the old building adjoining it. In the foreground, east of\nLeonard Street, is Ten Eyck Street. Also seen at the left, is Leonard\nStreet, north from Ten Eyck Street.\nDecember 22, 1935.\nP. L. Sperr.\n(2)\nThe same, showing a closer view of the old building of P.S. No. 18,\nand also in the foreground, the foundation work (on Ten Eyck Street),\nfor low rental apartment houses, made possible by the Federal Housing\nAct.\nSeptember 27, 1935.\nP. L. Sperr.\n(3)\nThe same, showing the rebuilding on the south side of Maujer Street,\nand from left to right in the background St. John's Evangelical Lutheran\nChurch and 5t. Catherine's Hospital.\nNovember 27, 1936.\nP. L. Sperr.\n","Maujer Street & Leonard Street, Brooklyn, NY",https://www.oldnyc.org/#705622f-c,http://oldnyc-assets.nypl.org/600px/705622f-c.jpg,http://digitalcollections.nypl.org/items/14a3a070-c537-012f-16b3-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947123,40.710592]}"
705628f-a,Brooklyn: Maujer Street - Humboldt Street,st:Photo,1934,1935,172e21f0-c537-012f-f78c-58d385a7bc34,705628f,"(1)\nMaujer Street, north side, west from Humboldt Street. Also seen is St.\nJohn's Evangelical Lutheran Church.\nOctober 25, 1934.\nP. L. Sperr.\n(2)\nThe same, a limited view seen from Ten Eyck Street.\nDecember 22, 1935.\nP. L. Sperr.\n(3)\nThe same, a more extensive view.\nDecember 22, 1935.\nP. L. Sperr.\n","Maujer Street & Humboldt Street, Brooklyn, NY",https://www.oldnyc.org/#705628f-a,http://oldnyc-assets.nypl.org/600px/705628f-a.jpg,http://digitalcollections.nypl.org/items/172e21f0-c537-012f-f78c-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.942105,40.71106]}"
